Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
21-03-2014,4.31783578,-3.9815008,-5.44326436,-0.83919423,1.32012021,2.73924944
24-03-2014,4.26587526,-3.91291005,-5.58147887,-0.67899022,1.29060203,3.50506497
25-03-2014,4.27361162,-3.85469415,-5.73064614,-0.76677762,1.26089065,3.03362009
26-03-2014,4.25610886,-3.87637766,-5.75211245,-0.59990392,1.31574252,3.45426922
27-03-2014,4.23369946,-3.84182587,-5.76291027,-0.78253226,1.26520733,3.84888119
28-03-2014,4.22961458,-3.80306064,-5.7502316,-0.89246975,1.211128,3.03540061
31-03-2014,4.24898716,-3.78251616,-5.97860874,-0.71615833,1.2399054,2.97791641
01-04-2014,4.28525285,-3.91342993,-5.61338634,-0.81059247,1.27604608,2.38211124
02-04-2014,4.33194964,-3.92883581,-5.98878366,-0.47621163,1.26905863,3.22096477
03-04-2014,4.29076249,-3.95518768,-5.85186755,-0.43556312,1.27133916,3.11337538
04-04-2014,4.2781922,-3.92644509,-5.03038914,-1.52712353,1.2318445,2.0946873
07-04-2014,4.25005107,-3.83846884,-5.30670404,-1.40588081,1.22483226,2.22818948
08-04-2014,4.22848169,-3.81831917,-4.67820663,-2.21712003,1.16016022,2.01922152
09-04-2014,4.27206828,-3.90724211,-4.89819016,-1.62848537,1.29122095,1.91411419
10-04-2014,4.21514995,-3.84540132,-4.66040788,-1.84378373,1.30106441,1.92230789
11-04-2014,3.55567613,-3.21553923,-5.40106899,1.71791059,1.39181944,13.62886312
14-04-2014,3.22788177,-2.86068253,-5.21405676,2.62690146,1.30428216,14.09524788
15-04-2014,4.12130016,-3.72926429,-4.44744373,-2.21787644,1.17849772,1.89775706
16-04-2014,4.09783996,-3.62470778,-5.64612615,-0.98519935,1.20039348,2.47619326
17-04-2014,4.13153738,-3.73079541,-5.94212962,-0.30292874,1.24402246,2.96322835
21-04-2014,4.14021164,-3.73503444,-6.00004211,-0.20282598,1.27096227,3.37709464
22-04-2014,4.09097363,-3.69945327,-5.93769411,-0.16969858,1.24643531,3.43069475
23-04-2014,4.06770826,-3.69576356,-5.87583249,-0.16572587,1.26289153,3.77936972
24-04-2014,4.05206805,-3.64208702,-5.99286244,-0.09670813,1.25275073,5.45647456
25-04-2014,4.05100498,-3.63859621,-5.96059868,-0.23276449,1.23552121,4.6275163
28-04-2014,4.07943363,-3.64924184,-5.99144105,-0.2491569,1.23853162,3.52455282
29-04-2014,4.11942491,-3.72016492,-5.78919841,-0.51307141,1.22897862,2.94614346
30-04-2014,4.09631783,-3.72755762,-5.77941581,-0.32785649,1.28802678,3.19201633
01-05-2014,4.0218694,-3.64959484,-5.67111229,-0.36733998,1.27925589,2.983658
02-05-2014,3.96506124,-3.60582051,-5.38590482,-0.72454162,1.20219473,2.73874549
05-05-2014,4.03445409,-3.61976663,-5.49282953,-0.98767002,1.16868136,2.67423394
06-05-2014,3.99046649,-3.60422851,-5.19842407,-1.28606041,1.12526879,2.46522085
07-05-2014,4.04831338,-3.63973066,-5.44644105,-1.14011102,1.17041097,2.75077155
08-05-2014,4.13152241,-3.75599249,-5.44577587,-1.17538543,1.22369147,3.0558791
09-05-2014,4.15708335,-3.7148099,-5.48978535,-1.48698254,1.1706637,2.77912492
12-05-2014,4.1744036,-3.78214636,-5.62574748,-1.05751792,1.219734,3.13896272
13-05-2014,4.1254351,-3.75086831,-5.49734391,-1.02689559,1.24831354,3.07105776
14-05-2014,4.04631331,-3.67964132,-5.34468897,-1.16822447,1.23740439,3.01737793
15-05-2014,4.01102806,-3.59110297,-5.22135855,-1.46567704,1.20266289,2.87788895
16-05-2014,4.01186378,-3.60770604,-5.31137263,-1.26510272,1.21642596,2.90424945
19-05-2014,4.07410408,-3.70676141,-5.38829026,-1.09554917,1.27407537,2.9884833
20-05-2014,4.09236681,-3.69846203,-5.37937103,-1.26177812,1.27517036,3.02184802
21-05-2014,4.13598448,-3.78122699,-5.152967,-1.4287963,1.28043238,2.78329164
22-05-2014,4.15307206,-3.78181323,-5.32207869,-1.32307859,1.27077303,2.9903628
23-05-2014,4.10582702,-3.76856553,-5.32110931,-1.02216579,1.31966148,3.14995934
27-05-2014,4.0585415,-3.72891895,-5.34619357,-0.90291212,1.31497224,3.39830736
28-05-2014,4.01304173,-3.65708165,-5.39668828,-0.88701176,1.34487403,4.25842935
29-05-2014,4.02975991,-3.65519763,-5.28045617,-1.24524303,1.27408616,3.48310436
30-05-2014,4.0413858,-3.67110058,-5.3415203,-1.15945939,1.26773311,3.56689196
02-06-2014,4.0715116,-3.64330534,-5.48996866,-1.17920619,1.22066752,3.32344616
03-06-2014,4.11676402,-3.69103516,-5.64346109,-0.97792896,1.22813242,3.35201077
04-06-2014,4.13230324,-3.70953393,-5.78289601,-0.75521733,1.25911171,3.65267283
05-06-2014,4.14028989,-3.66342702,-5.94346372,-0.78126106,1.26001093,3.95327548
06-06-2014,4.15758211,-3.7088512,-5.893142,-0.78520509,1.26167246,4.66471404
09-06-2014,4.17072315,-3.76213199,-5.77668862,-0.88169931,1.23933007,4.64563738
10-06-2014,4.17656227,-3.80894739,-5.61501978,-0.93336244,1.22688682,4.16766305
11-06-2014,4.13095167,-3.74199785,-5.49727804,-0.98831768,1.21050327,3.17660036
12-06-2014,4.07680371,-3.67416931,-5.40481203,-1.14788828,1.19632841,3.17415566
13-06-2014,4.06599405,-3.73590342,-5.23960386,-1.04387086,1.20118471,3.367665
16-06-2014,4.03880958,-3.67880209,-5.0638814,-1.41612721,1.12474008,2.83311474
17-06-2014,4.07437088,-3.73692328,-5.17420203,-1.15569413,1.14188409,3.00253578
18-06-2014,4.086994,-3.74533228,-4.96706372,-1.53974318,1.13391961,2.88531395
19-06-2014,4.15595577,-3.81025067,-4.88027371,-1.72674617,1.15262767,2.64868775
20-06-2014,4.10765492,-3.81299025,-4.87947446,-1.38578355,1.18633322,2.85706047
23-06-2014,4.11318543,-3.75848538,-4.9461935,-1.65719496,1.1259278,2.74482815
24-06-2014,4.0668533,-3.71118164,-4.82847818,-1.82464209,1.09800113,2.66432092
25-06-2014,4.04639081,-3.67735373,-4.89283106,-1.95034253,1.06799129,2.63817254
26-06-2014,4.01445386,-3.6483435,-4.94326385,-1.69207592,1.12261597,2.84440697
27-06-2014,4.04037802,-3.70207061,-4.83999074,-1.77207214,1.13348269,2.74088078
30-06-2014,4.00402447,-3.64398369,-4.87244034,-1.58097148,1.16077794,2.75311298
01-07-2014,4.06728268,-3.71406058,-4.76018795,-1.8211843,1.13705382,2.56108867
02-07-2014,4.1456627,-3.83348532,-4.59078104,-2.09042392,1.10759227,2.45927765
03-07-2014,4.13920628,-3.81334196,-4.58417319,-2.21594331,1.05483147,2.43523555
07-07-2014,4.1025634,-3.74011894,-4.76341025,-2.187697,1.02041024,2.56610435
08-07-2014,4.04580479,-3.70723092,-4.60372742,-2.45925298,0.97602812,2.52653778
09-07-2014,4.03366639,-3.6804785,-4.63388673,-2.27060132,1.0142341,2.61381547
10-07-2014,4.06200829,-3.62764291,-4.9923735,-2.20210697,1.02317254,2.76399312
11-07-2014,4.02697739,-3.58428264,-4.96854722,-2.18894463,1.02039467,2.7690577
14-07-2014,4.04057586,-3.59930932,-5.09747404,-2.09455287,1.00672507,2.820419
15-07-2014,4.04797556,-3.58579099,-5.14385144,-2.20150545,0.97355726,2.83033939
16-07-2014,4.02594994,-3.57438437,-5.12214556,-2.09930999,0.97802702,2.9692309
17-07-2014,3.95874858,-3.54785334,-4.99974131,-2.19923104,0.97575815,3.00222684
18-07-2014,3.97620292,-3.51323537,-5.14769809,-2.15752501,0.95532851,3.0768287
21-07-2014,3.94016163,-3.473263,-5.19837951,-2.01033853,0.95532715,3.27963495
22-07-2014,3.90908514,-3.43739204,-5.13240562,-2.03839529,0.95051884,3.04117527
23-07-2014,3.91697645,-3.39541717,-5.17110644,-2.24885354,0.9202624,2.87375562
24-07-2014,3.95974118,-3.45147217,-5.32424853,-2.11799791,0.9139232,3.00339306
25-07-2014,3.88098075,-3.37623574,-5.21217957,-2.12420635,0.90171032,2.97093046
28-07-2014,3.89361304,-3.40223334,-5.27404483,-1.97494943,0.90917519,3.04994146
29-07-2014,3.85148593,-3.36509433,-5.20905648,-2.07102892,0.88940162,3.02947504
30-07-2014,3.92393837,-3.33950681,-5.47924396,-1.87440906,0.89726131,2.93092272
31-07-2014,3.94479589,-3.46568981,-5.47055275,-1.58248231,0.95492958,3.21970901
01-08-2014,3.94283622,-3.41469255,-5.4897127,-1.77122366,0.97543661,3.14391657
04-08-2014,3.97268619,-3.46499136,-5.30413446,-1.99681845,0.97945804,3.04922512
05-08-2014,3.95349192,-3.5211174,-5.30698717,-1.78415616,1.00082886,3.35152538
06-08-2014,3.96831907,-3.5319409,-5.32261102,-1.8036451,1.01041756,3.47724639
07-08-2014,3.93791676,-3.47257905,-5.25206395,-1.97772277,1.00552975,3.3860197
08-08-2014,3.95405681,-3.48054107,-5.260547,-1.98193385,1.00129383,3.55788813
11-08-2014,3.97231055,-3.57976306,-5.09125974,-1.94182366,1.0317111,3.68167494
12-08-2014,4.0083665,-3.55735129,-5.1893246,-2.01101839,1.02534859,3.53214274
13-08-2014,3.98429533,-3.65907118,-4.87394125,-1.9656388,1.0751443,3.54614091
14-08-2014,3.9055427,-3.5149333,-5.00717218,-1.88857334,1.04547674,3.5291813
15-08-2014,3.83692209,-3.45386455,-4.86157744,-2.01226967,1.02105192,3.53067777
18-08-2014,3.90997934,-3.51215459,-4.94598564,-2.07042442,1.01720141,3.45545837
19-08-2014,3.93461698,-3.57850514,-4.85107472,-2.02149466,1.0418336,3.54151209
20-08-2014,3.93386231,-3.57209607,-4.90914305,-1.9839773,1.00916115,3.69255505
21-08-2014,3.90044009,-3.55128645,-4.91986611,-1.97729925,0.99476165,3.74381681
22-08-2014,3.86720583,-3.51560779,-5.00462826,-1.85223318,0.97988598,4.16064619
25-08-2014,3.84226752,-3.4710203,-5.0582336,-1.97114291,0.93429098,4.08188733
26-08-2014,3.84880942,-3.46898776,-5.02091915,-2.04502891,0.92869462,3.74726745
27-08-2014,3.78647898,-3.38860402,-4.96918381,-1.96969567,0.93254816,3.77801619
28-08-2014,3.74657194,-3.39989251,-4.91395647,-1.88338856,0.94458799,3.89470169
29-08-2014,3.75404745,-3.35650738,-5.06509046,-1.78981648,0.95367772,3.93261574
02-09-2014,3.8241731,-3.42021464,-5.02369816,-1.79201075,0.95566003,3.68183477
03-09-2014,3.83024761,-3.46160715,-5.04622428,-1.71238842,0.9746231,4.07926961
04-09-2014,3.88002724,-3.50693313,-5.08754039,-1.83457624,0.94908454,3.72964759
05-09-2014,3.90352853,-3.47062715,-5.18374095,-1.96324845,0.93568207,3.42092116
08-09-2014,3.87237487,-3.41595444,-5.19474504,-1.91713193,0.91074392,3.32945696
09-09-2014,3.8503218,-3.4090388,-5.28345431,-1.81573938,0.88248454,3.43085204
10-09-2014,3.87759524,-3.47540585,-5.17162766,-1.82265067,0.8860243,3.24370728
11-09-2014,3.87452399,-3.44278851,-5.29164166,-1.68036935,0.89899025,3.35723463
12-09-2014,3.95009424,-3.54269283,-5.23800565,-1.61140895,0.92692497,3.10830786
15-09-2014,3.97670954,-3.62709823,-5.10675569,-1.60850743,0.96933256,3.36958239
16-09-2014,3.98435092,-3.62847462,-5.06900491,-1.82993214,0.94169083,2.9526412
17-09-2014,4.00075867,-3.60883646,-5.15887243,-1.83515451,0.92072324,3.02929914
18-09-2014,3.98393801,-3.62290353,-5.28933336,-1.43882746,0.95127944,3.57899499
19-09-2014,3.88528216,-3.54098706,-5.19679774,-1.33696691,0.94164623,3.72896779
22-09-2014,3.86802185,-3.42805616,-5.3074846,-1.60037698,0.89665345,3.12836171
23-09-2014,3.82992519,-3.41719561,-5.20795826,-1.57404192,0.90256167,3.20146575
24-09-2014,3.86056489,-3.45071755,-5.28029811,-1.48110086,0.90887382,3.2997211
25-09-2014,3.79605768,-3.42192263,-5.15012631,-1.52265375,0.91181542,3.24718721
26-09-2014,3.75409597,-3.2928419,-5.30746415,-1.42728471,0.86873249,3.09189313
29-09-2014,3.74726962,-3.36245262,-5.14112911,-1.3943617,0.90665429,3.48731813
30-09-2014,3.78425435,-3.40641371,-5.07582791,-1.4756435,0.91169808,3.37110069
01-10-2014,3.68975315,-3.2424107,-5.14191052,-1.64911101,0.88628891,3.28129782
02-10-2014,3.72871698,-3.40885132,-4.85944567,-1.58965955,0.92693428,3.31238091
03-10-2014,3.69069337,-3.27548736,-5.04046699,-1.53668182,0.88551029,3.42742849
06-10-2014,3.6938508,-3.29317906,-4.98379489,-1.61926295,0.89716573,3.2585786
07-10-2014,3.61977842,-3.15764905,-4.98855235,-1.73880299,0.8778913,3.15966785
08-10-2014,3.65635057,-3.3040257,-4.7248256,-1.64094428,0.98231274,3.13579556
09-10-2014,3.68560991,-3.29605933,-4.87008481,-1.64808333,0.98598267,3.47112176
10-10-2014,3.63781579,-3.27740572,-4.81639136,-1.52780199,1.00355226,3.62081514
14-10-2014,3.58394671,-3.1339728,-4.94359968,-1.70177678,1.00564841,3.61637228
15-10-2014,3.57282169,-3.06328382,-4.924749,-1.72017066,1.06770828,3.57904238
16-10-2014,3.60567269,-3.14802788,-4.83349276,-1.79410203,1.06004753,3.58149979
17-10-2014,3.64925715,-3.3438901,-4.53417507,-1.64234605,1.10848329,3.81743225
20-10-2014,3.62271287,-3.23415473,-4.76652546,-1.63185206,1.0928714,3.80237727
21-10-2014,3.6663818,-3.29408401,-4.81083399,-1.43284483,1.14293167,4.07191148
22-10-2014,3.67824348,-3.30194491,-4.82685019,-1.42082543,1.13577627,4.19206246
23-10-2014,3.74538438,-3.37060698,-4.97570187,-1.39464984,1.12832938,4.67558347
24-10-2014,3.79857608,-3.4543842,-4.98618612,-1.48058682,1.14717598,5.14699308
27-10-2014,3.79051154,-3.45830629,-4.98085135,-1.50771685,1.14488826,5.17638038
28-10-2014,3.77292213,-3.43888273,-4.92362104,-1.37117407,1.14642639,4.79338543
29-10-2014,3.76624349,-3.43134865,-4.92710567,-1.46510664,1.06640804,5.13663798
30-10-2014,3.73499103,-3.38754602,-4.90210783,-1.38530727,1.08531831,5.04815238
31-10-2014,3.73506398,-3.42679927,-4.79193412,-1.34801972,1.07034451,4.71348166
03-11-2014,3.71377843,-3.35714953,-4.86723372,-1.36775293,1.03559659,4.56848157
04-11-2014,3.6743108,-3.4040984,-4.68340774,-1.32903866,1.03777065,4.54983474
05-11-2014,3.65089246,-3.36370724,-4.61505598,-1.32723688,1.02413003,4.02490012
06-11-2014,3.68639172,-3.36584144,-4.70067851,-1.35897388,1.00436802,3.91233495
07-11-2014,3.65739146,-3.271345,-4.76127371,-1.64640347,0.97920226,3.70452231
10-11-2014,3.69478281,-3.37962286,-4.57068987,-1.55889599,0.99611509,3.69066872
12-11-2014,3.69754459,-3.37274216,-4.65171992,-1.54246312,0.994681,3.8495135
13-11-2014,3.74303284,-3.48911866,-4.58054298,-1.45039236,1.06824183,4.59573573
14-11-2014,3.69051907,-3.43682634,-4.48103103,-1.46890958,1.05890509,4.29333395
17-11-2014,3.72133034,-3.36306856,-4.80136199,-1.43184842,1.04573754,4.61626922
18-11-2014,3.70502755,-3.39617676,-4.67380315,-1.50182194,1.03704534,4.37656801
19-11-2014,3.7439976,-3.43678611,-4.73357875,-1.41084697,1.05288275,4.7981611
20-11-2014,3.75064737,-3.35310685,-4.9890676,-1.50112211,1.03513916,4.95717605
21-11-2014,3.76837909,-3.43462264,-4.87907603,-1.53245327,1.07331176,5.74471274
24-11-2014,3.69624303,-3.37270829,-4.76143512,-1.48580692,1.04491882,4.86687639
25-11-2014,3.65070446,-3.27456536,-4.79626584,-1.57822152,1.02268408,4.73896576
26-11-2014,3.62482619,-3.24228658,-4.72540481,-1.59705195,1.02744243,4.62904236
28-11-2014,3.55603885,-3.08913653,-4.81662677,-1.71148508,0.99837019,4.24323631
01-12-2014,3.56862029,-3.17537904,-4.64913239,-1.69256795,0.98944075,3.8171518
02-12-2014,3.6007318,-3.16262712,-4.72923959,-1.61357264,0.97213787,3.77975252
03-12-2014,3.61729119,-3.27625719,-4.58179945,-1.54508258,1.00117084,4.34381681
04-12-2014,3.63578483,-3.23047975,-4.76316447,-1.66701918,1.00585925,5.00179365
05-12-2014,3.606849,-3.32391433,-4.39928534,-1.64841915,0.94579316,4.7594128
08-12-2014,3.61521726,-3.20813749,-4.68833735,-1.88600305,0.91303653,5.39594244
09-12-2014,3.64442076,-3.20637161,-4.60067829,-2.0327106,0.96004054,5.65686268
10-12-2014,3.71228662,-3.33678614,-4.54722511,-2.27059837,1.01127254,6.24816564
11-12-2014,3.8968764,-3.55752608,-4.56561309,-2.75314778,1.03144674,7.23877609
12-12-2014,3.83370639,-3.50051933,-4.50282722,-2.82394924,1.06062553,7.2810804
15-12-2014,3.76567455,-3.47221009,-4.40395642,-2.69555609,1.00939348,7.22955407
16-12-2014,3.7204242,-3.24075755,-4.66008956,-2.73396661,1.00424577,7.20851484
17-12-2014,3.87243821,-3.49476624,-4.56007254,-2.94485385,1.02737209,8.05273113
18-12-2014,4.04863348,-3.71341459,-4.60824189,-3.15564048,1.05460443,8.49654206
19-12-2014,4.03683141,-3.65636869,-4.61229546,-3.34166517,1.03739324,8.46478515
22-12-2014,4.07952013,-3.75785762,-4.41612356,-3.51509717,1.06031886,8.73207141
23-12-2014,3.9902344,-3.62349766,-4.48401615,-2.94372908,1.02059369,8.31061636
24-12-2014,4.19279622,-3.79745528,-4.72791312,-3.58018575,1.03145237,9.12470186
26-12-2014,3.95507453,-3.53619709,-4.63762469,-2.98233787,0.97769728,8.43482364
29-12-2014,3.89601899,-3.522578,-4.50812359,-2.88246048,0.99759323,8.34323072
30-12-2014,3.83604436,-3.49038859,-4.40596552,-2.74899445,1.01236309,8.31416238
31-12-2014,3.97376635,-3.74297428,-4.17550757,-3.13769298,1.09055417,8.8060185
02-01-2015,3.93650408,-3.84384773,-3.73654987,-3.24749499,1.12949994,8.80305902
05-01-2015,3.676113,-3.49433575,-3.67492094,-2.90789033,1.05139809,7.89914502
06-01-2015,3.5149624,-3.45456029,-3.18966621,-2.62771125,1.11240571,7.86006205
07-01-2015,3.34486882,-3.22083294,-3.26107148,-2.15204117,1.07624339,7.16179839
08-01-2015,3.23065578,-3.08181322,-3.47441232,-1.62757015,1.00507769,5.87975243
09-01-2015,3.0939704,-3.03101183,-3.10250645,-1.4548778,1.01549909,4.80520408
12-01-2015,2.96793161,-2.82368279,-3.1743411,-1.48707628,0.94756384,3.89891302
13-01-2015,2.95864152,-2.67009237,-3.39670284,-1.63217771,0.89807395,3.42056483
14-01-2015,2.9878293,-2.70758947,-3.42604578,-1.60762514,0.98011555,4.05022335
15-01-2015,2.959941,-2.77791703,-3.1618098,-1.54916343,1.12020478,4.40553644
16-01-2015,2.96272674,-2.60337513,-3.56291405,-1.54796898,0.99466437,4.16369371
20-01-2015,2.86780744,-2.52800471,-3.43259455,-1.45796005,0.93915987,3.92183248
21-01-2015,2.96469845,-2.76725641,-3.29081145,-1.33364027,1.02832841,4.76763061
22-01-2015,2.94939156,-2.68863991,-3.52680212,-1.3471407,0.94393395,4.43779958
23-01-2015,2.9162801,-2.58515478,-3.60806436,-1.55753041,0.92505723,4.58410099
26-01-2015,2.90795345,-2.67246812,-3.39971643,-1.50523748,0.92345213,4.3863541
27-01-2015,2.87561446,-2.50510001,-3.58390901,-1.54478971,0.88073675,3.79666386
28-01-2015,2.74730881,-2.43264238,-3.28222609,-1.61140641,0.88068464,3.45813116
29-01-2015,2.76000061,-2.49761808,-3.26555305,-1.70217233,0.81454701,2.9485719
30-01-2015,2.66808694,-2.34614606,-2.89173068,-1.91765732,0.84453584,2.64113642
02-02-2015,2.68266633,-2.35864472,-2.83740363,-2.13337925,0.79901994,2.47431993
03-02-2015,2.82396451,-2.51609418,-3.11318411,-1.83775555,0.8584533,2.88429134
04-02-2015,2.87593513,-2.63518272,-3.10247384,-1.77776657,0.90102649,3.25335
05-02-2015,2.92398094,-2.7483951,-2.92638091,-1.7582095,0.95303701,3.36542098
06-02-2015,3.07366645,-2.87772241,-3.22365331,-1.68905907,0.9080187,4.54708613
09-02-2015,3.10424578,-2.90359263,-3.3847239,-1.7762531,0.87734453,4.60315883
10-02-2015,3.16041223,-2.95534401,-3.47925253,-1.80406327,0.86430675,4.41913468
11-02-2015,3.13762811,-3.03599318,-3.27362166,-1.69424416,0.88587441,4.55042715
12-02-2015,3.12754258,-2.94688282,-3.44281059,-1.65865059,0.89122058,4.27624563
13-02-2015,3.15698855,-2.98240445,-3.37586632,-1.67713694,0.88538977,3.84324841
17-02-2015,3.24387866,-3.08476144,-3.48588703,-1.38674648,0.91791721,4.11523592
18-02-2015,3.22091636,-3.02458539,-3.47030693,-1.63334413,0.92101522,3.5646604
19-02-2015,3.26921221,-3.08190344,-3.48771983,-1.40796957,0.97520366,4.21267701
20-02-2015,3.27536633,-3.03881408,-3.57418162,-1.33609644,0.97888946,4.62895858
23-02-2015,3.18952077,-3.11565134,-3.22122198,-1.39881757,0.97065321,4.20872089
24-02-2015,3.10529515,-2.91273278,-3.27095793,-1.47312785,0.96648511,3.67887516
25-02-2015,3.07367769,-2.87221205,-3.2714314,-1.56380242,0.92841154,3.7212285
26-02-2015,3.3506321,-3.22049374,-3.35563466,-1.87244539,1.02202513,5.82734703
27-02-2015,3.20859238,-3.0128964,-3.3840299,-1.6237488,0.98623068,4.91959301
02-03-2015,3.33315945,-3.23760954,-3.27856188,-1.63719284,1.0278575,5.40436437
03-03-2015,3.3454299,-3.19780575,-3.46091703,-1.57822778,0.98948676,5.2799599
04-03-2015,3.38331386,-3.25633978,-3.43084809,-1.632194,1.02309,5.53173051
05-03-2015,3.35552905,-3.20358987,-3.44705593,-1.61430127,1.02104181,5.083116
06-03-2015,3.41058705,-3.28831476,-3.38409161,-1.43911494,0.98095941,4.57890079
09-03-2015,3.40892445,-3.26274156,-3.43887173,-1.55997071,0.98937807,4.81389577
10-03-2015,3.34134996,-3.20639917,-3.29545049,-1.53140308,1.01787624,5.04813301
11-03-2015,3.33810466,-3.18676318,-3.32158231,-1.59206392,1.02501077,5.57570247
12-03-2015,3.32503207,-3.16518367,-3.29586324,-1.48375977,1.07058024,5.67214934
13-03-2015,3.38530234,-3.13330598,-3.58434973,-1.5668396,1.05526458,6.08666564
16-03-2015,3.33698475,-3.12405415,-3.38319572,-1.5106778,1.079926,5.96125767
17-03-2015,3.22339829,-2.94570811,-3.35374756,-1.45948784,1.02986323,5.54867071
18-03-2015,3.0931528,-2.76004057,-3.41474704,-1.37541913,1.078475,4.84887485
19-03-2015,3.12531513,-2.82167641,-3.32471175,-1.39773139,1.05083013,5.24465507
20-03-2015,3.09229412,-2.84472844,-3.09391173,-1.41510855,1.11039192,5.07687666
23-03-2015,3.10513522,-2.90353047,-2.92896463,-1.47369952,1.1441043,4.80220744
24-03-2015,3.0888889,-2.88113797,-2.92780574,-1.5136854,1.1686424,5.21390255
25-03-2015,3.15432788,-2.90312488,-3.1705299,-1.5305549,1.13958107,5.62260078
26-03-2015,3.29926272,-3.03073464,-3.33397221,-1.5340651,1.17344122,6.19514326
27-03-2015,3.38870186,-3.14124583,-3.39807098,-1.92098275,1.22858526,7.56293821
30-03-2015,3.23471258,-3.0630763,-3.03601939,-1.4424328,1.24534967,6.09830825
31-03-2015,3.2321267,-2.93660252,-3.40296478,-1.5304696,1.19333069,5.75549045
01-04-2015,3.21518263,-2.95785285,-3.22578249,-1.66406949,1.24987066,6.3136019
02-04-2015,3.26136262,-3.02260401,-3.26091769,-1.61074678,1.25248044,6.12131623
03-04-2015,3.15507552,-2.89185631,-3.21904101,-1.59762748,1.23839614,4.92856872
06-04-2015,3.32019855,-3.0891534,-3.32260182,-1.69505327,1.27720767,5.62432295
07-04-2015,3.29211316,-3.0916895,-3.22031971,-1.7267454,1.28071917,6.24623017
08-04-2015,3.32808455,-3.24315278,-2.93122006,-1.73124867,1.34536293,6.76616803
09-04-2015,3.41757064,-3.23795754,-3.31314967,-1.85720346,1.25216608,6.43106952
10-04-2015,3.40820831,-3.21195661,-3.32281738,-1.925176,1.22675265,6.55655995
13-04-2015,3.38428204,-3.22327998,-3.18413122,-1.80959087,1.28109516,6.39585084
14-04-2015,3.32861194,-3.18410267,-3.08484596,-1.75585398,1.31136242,6.40317138
15-04-2015,3.330551,-3.19881619,-3.05643152,-1.68068119,1.351403,6.35972097
16-04-2015,3.28826706,-3.10967568,-3.1081837,-1.62670589,1.32400549,5.37150173
17-04-2015,3.25951763,-3.1258226,-2.91271878,-1.69293271,1.33604518,5.85712834
20-04-2015,3.25909097,-3.09528691,-2.8743101,-1.71078091,1.29478523,5.02845952
21-04-2015,3.31947928,-3.24332704,-2.73651759,-1.64819696,1.37209224,5.54760474
22-04-2015,3.38414282,-3.25146787,-2.97384143,-1.68688059,1.28318491,5.07817925
23-04-2015,3.35488148,-3.24421755,-2.87826434,-1.68951359,1.32183797,5.12146524
24-04-2015,3.39808545,-3.24928129,-2.96886661,-1.78101555,1.36607262,5.5040786
27-04-2015,3.37418349,-3.15290536,-3.20765406,-1.8903642,1.24450102,5.15957769
28-04-2015,3.47019251,-3.28139771,-3.23412242,-1.88040915,1.26767946,5.41211696
29-04-2015,3.59055272,-3.45836317,-3.22629263,-1.84455396,1.33233471,5.85591597
30-04-2015,3.63571711,-3.53901842,-3.09758448,-1.96297408,1.37814865,6.27602483
01-05-2015,3.69813787,-3.58170612,-3.29521115,-1.95191832,1.30450172,6.13026152
04-05-2015,3.7644361,-3.67667494,-3.17154307,-1.88255836,1.38372975,6.05465369
05-05-2015,3.78439605,-3.75186685,-3.10382976,-1.96766595,1.34260441,6.04145391
06-05-2015,3.87959052,-3.77624228,-3.29912908,-1.98945702,1.33481191,5.84474374
07-05-2015,3.77844767,-3.69962167,-3.17729205,-2.06261273,1.29319044,5.72608802
08-05-2015,3.82804065,-3.69029638,-3.4044639,-2.0877925,1.34294249,5.89136582
11-05-2015,3.99983206,-3.77511421,-3.83013472,-2.15503078,1.2930755,6.0961546
12-05-2015,4.10574677,-4.00219851,-3.57625639,-2.2644643,1.41481888,7.12119777
13-05-2015,4.25380497,-4.131924,-3.82961369,-2.43919256,1.44959302,7.4835799
14-05-2015,4.18429991,-3.99902345,-4.02119843,-2.39704751,1.41313158,6.88511031
15-05-2015,3.98915757,-3.87255762,-3.52279363,-2.26577009,1.43551777,6.40778476
18-05-2015,4.10041039,-4.01153427,-3.52331793,-2.27692686,1.43808733,6.53827102
19-05-2015,4.12623961,-3.99930797,-3.62209243,-2.37170598,1.35780323,6.37167077
20-05-2015,4.10922238,-3.98026093,-3.5749642,-2.29174966,1.39450401,6.03321585
21-05-2015,3.96628917,-3.83342379,-3.46641413,-2.32169852,1.33399774,5.49451267
22-05-2015,4.00935546,-3.92059355,-3.31013584,-2.37776049,1.34384128,5.88697232
26-05-2015,3.9131365,-3.84409959,-3.10946538,-2.47184916,1.33858369,5.85724246
27-05-2015,3.92713496,-3.86548661,-3.1095223,-2.51523188,1.34458661,6.16489866
28-05-2015,3.93926643,-3.82903733,-3.29951834,-2.45591001,1.35448283,6.11601186
29-05-2015,3.93448104,-3.8107001,-3.30767335,-2.40657135,1.39243813,6.24110896
01-06-2015,4.05655206,-4.00660526,-3.16085633,-2.50822325,1.4275951,6.63358846
02-06-2015,4.23238517,-4.13633063,-3.58026423,-2.64520251,1.40796672,7.38394355
03-06-2015,4.56401539,-4.39450549,-4.14020552,-3.14156236,1.40467844,8.76161871
04-06-2015,4.64953424,-4.52780982,-3.98051369,-3.6500929,1.45851914,9.2070276
05-06-2015,4.82039691,-4.66420959,-4.18904598,-3.94541434,1.40431658,9.48795888
